Date,State,TotalSamples,Negative,Positive
2020-08-15,Dadra and Nagar Haveli and Daman and Diu,47643,45335,1843
2020-08-15,Delhi,1291411,,151928
2020-08-15,Goa,163874,,11339
2020-08-15,Gujarat,1262264,1184601,77663
2020-08-15,Haryana,830477,778189,46410
2020-08-15,Himachal Pradesh,178075,173077,3993
2020-08-15,Jammu and Kashmir,785475,757454,28021
2020-08-15,Jharkhand,448188,425516,22672
2020-08-15,Karnataka,1993760,,219926
2020-08-15,Kerala,1154365,,42886
2020-08-15,Ladakh,24253,19052,1909
2020-08-15,Madhya Pradesh,1013332,964620,44433
2020-08-15,Maharashtra,3115716,2519062,596654
2020-08-15,Manipur,112780,,4390
2020-08-15,Meghalaya,42910,,1292
2020-08-15,Mizoram,25929,,713
2020-08-15,Nagaland,50200,,3340
2020-08-15,Odisha,855713,,57126
2020-08-15,Puducherry,54852,45803,7354
2020-08-15,Punjab,759990,,30041
2020-08-15,Rajasthan,1898595,1835625,59979
2020-08-15,Sikkim,32926,,
2020-08-15,Tamil Nadu,3640796,,332105
2020-08-15,Telangana,732435,,90259
2020-08-15,Tripura,217119,210170,6949
2020-08-15,Uttar Pradesh,3695700,,
2020-08-15,Uttarakhand,256008,225614,11940
2020-08-15,West Bengal,1282486,,113432
2020-08-16,Andaman and Nicobar Islands,28229,,2399
2020-08-16,Andhra Pradesh,2860943,2571114,
2020-08-16,Arunachal Pradesh,124786,118381,
2020-08-16,Assam,1725893,,76875
2020-08-16,Bihar,1679462,,
2020-08-16,Chandigarh,21060,18864,
2020-08-16,Chhattisgarh,419658,,15471
2020-08-16,Dadra and Nagar Haveli and Daman and Diu,48212,45676,1878
2020-08-16,Delhi,1302120,,
2020-08-16,Goa,165356,,11639
2020-08-16,Gujarat,1312824,1234041,78783
2020-08-16,Haryana,844422,791184,
2020-08-16,Himachal Pradesh,179024,174580,
2020-08-16,Jammu and Kashmir,793537,765067,
2020-08-16,Jharkhand,455715,432491,23224
2020-08-16,Karnataka,2037386,,226966
2020-08-16,Kerala,1182727,,44416
2020-08-16,Ladakh,24273,19177,
2020-08-16,Madhya Pradesh,1035343,985609,
2020-08-16,Maharashtra,3165550,2557919,607631
2020-08-16,Manipur,115041,,4569
2020-08-16,Meghalaya,43800,,1374
2020-08-16,Mizoram,26611,,
2020-08-16,Nagaland,50946,,3394
2020-08-16,Odisha,908508,,60050
2020-08-16,Puducherry,55937,46456,7732
2020-08-16,Punjab,770873,,
2020-08-16,Rajasthan,1913726,1850043,61296
2020-08-16,Sikkim,33810,,
2020-08-16,Tamil Nadu,3711246,,338055
2020-08-16,Telangana,744555,,91361
2020-08-16,Tripura,218981,211905,7076
2020-08-16,Uttar Pradesh,3786633,,
2020-08-16,Uttarakhand,260790,229387,12175
2020-08-16,West Bengal,1314772,,116498
2020-08-17,Andaman and Nicobar Islands,28672,,2445
2020-08-17,Andhra Pradesh,2905521,2608912,
2020-08-17,Arunachal Pradesh,127286,120729,
2020-08-17,Assam,1775403,,79667
2020-08-17,Bihar,1787189,,
2020-08-17,Chandigarh,21563,19244,
2020-08-17,Chhattisgarh,427209,,15993
2020-08-17,Dadra and Nagar Haveli and Daman and Diu,48710,46224,1908
2020-08-17,Delhi,1317108,,
2020-08-17,Goa,167381,,
2020-08-17,Gujarat,1358364,1278548,79816
2020-08-17,Haryana,854757,801232,48040
2020-08-17,Himachal Pradesh,180357,176001,
2020-08-17,Jammu and Kashmir,801329,772437,
2020-08-17,Jharkhand,473973,449906,
2020-08-17,Karnataka,2075086,,
2020-08-17,Kerala,1205759,,46141
2020-08-17,Ladakh,24702,19266,
2020-08-17,Madhya Pradesh,1055205,1004541,
2020-08-17,Maharashtra,3208735,2592249,616486
2020-08-17,Mizoram,27115,,
2020-08-17,Nagaland,51483,,3455
2020-08-17,Odisha,958929,,
2020-08-17,Puducherry,57025,47202,
2020-08-17,Punjab,782463,,
2020-08-17,Rajasthan,1930842,1865936,62630
2020-08-17,Sikkim,34813,,
2020-08-17,Tamil Nadu,3778778,,343945
2020-08-17,Telangana,753349,,
2020-08-17,Tripura,220789,213570,7219
2020-08-17,Uttar Pradesh,3872640,,
2020-08-17,Uttarakhand,265748,235055,
2020-08-17,West Bengal,1347091,,119578
2020-08-18,Andaman and Nicobar Islands,28937,,2529
2020-08-18,Andhra Pradesh,2961611,2658245,
2020-08-18,Arunachal Pradesh,130246,123408,
2020-08-18,Assam,1819819,,82201
2020-08-18,Bihar,1899970,,
2020-08-18,Chandigarh,22198,19787,2305
2020-08-18,Chhattisgarh,436180,,16726
2020-08-18,Dadra and Nagar Haveli and Daman and Diu,49290,46665,1951
2020-08-18,Delhi,1337374,,
2020-08-18,Goa,170125,,12333
2020-08-18,Gujarat,1415598,,80942
2020-08-18,Haryana,867458,812490,48936
2020-08-18,Himachal Pradesh,183224,177766,
2020-08-18,Jammu and Kashmir,811167,781841,
2020-08-18,Jharkhand,502973,477640,
2020-08-18,Karnataka,2134174,,
2020-08-18,Kerala,1240076,,47899
2020-08-18,Ladakh,25208,19611,
2020-08-18,Madhya Pradesh,1072575,1020921,47375
2020-08-18,Maharashtra,3267625,2641156,626469
2020-08-18,Manipur,117299,,4765
2020-08-18,Meghalaya,44234,,1454
2020-08-18,Mizoram,27388,,
2020-08-18,Nagaland,52139,,3520
2020-08-18,Odisha,1009454,,64533
2020-08-18,Puducherry,58535,48158,
2020-08-18,Punjab,801990,,34400
2020-08-18,Rajasthan,1966178,1899725,63977
2020-08-18,Sikkim,34553,,
2020-08-18,Tamil Nadu,3845803,,349654
2020-08-18,Telangana,772928,,93937
2020-08-18,Tripura,223966,216542,7424
2020-08-18,Uttar Pradesh,3966848,,
2020-08-18,Uttarakhand,273357,240454,
2020-08-18,West Bengal,1382198,,122753
2020-08-19,Andaman and Nicobar Islands,29303,,2604
2020-08-19,Andhra Pradesh,3019296,2703293,
2020-08-19,Arunachal Pradesh,133048,126085,
2020-08-19,Assam,1860208,,84317
2020-08-19,Bihar,2008149,,
2020-08-19,Chandigarh,22730,20210,
2020-08-19,Chhattisgarh,445420,,17485
2020-08-19,Dadra and Nagar Haveli and Daman and Diu,49879,47184,1995
2020-08-19,Delhi,1358189,,
2020-08-19,Goa,172549,,
2020-08-19,Gujarat,1478629,,82087
2020-08-19,Haryana,889259,833173,
2020-08-19,Himachal Pradesh,185707,180434,
2020-08-19,Jammu and Kashmir,822574,792540,
2020-08-19,Jharkhand,516123,489823,
2020-08-19,Karnataka,2197259,,
2020-08-19,Kerala,1276358,,50232
2020-08-19,Ladakh,25501,19755,
2020-08-19,Madhya Pradesh,1089939,1037309,
2020-08-19,Maharashtra,3343052,2701358,641694
2020-08-19,Manipur,120135,,
2020-08-19,Meghalaya,44695,,1506
2020-08-19,Mizoram,28076,,
2020-08-19,Nagaland,52672,,3558
2020-08-19,Odisha,1062469,,67122
2020-08-19,Puducherry,59757,48902,8752
2020-08-19,Punjab,819657,,
2020-08-19,Rajasthan,1998912,1930213,
2020-08-19,Sikkim,35062,,
2020-08-19,Tamil Nadu,3913523,,355449
2020-08-19,Telangana,797470,,95700
2020-08-19,Tripura,228003,220343,7660
2020-08-19,Uttar Pradesh,4075174,,
2020-08-19,Uttarakhand,279961,245055,
2020-08-19,West Bengal,1416556,,
2020-08-20,Andaman and Nicobar Islands,29487,,2680
2020-08-20,Andhra Pradesh,3074847,2749451,
2020-08-20,Arunachal Pradesh,136092,128762,
2020-08-20,Assam,1894584,,86052
2020-08-20,Bihar,2116094,,
2020-08-20,Chandigarh,23374,20735,
2020-08-20,Chhattisgarh,455106,,
2020-08-20,Dadra and Nagar Haveli and Daman and Diu,50293,47703,2030
2020-08-20,Delhi,1375193,,
2020-08-20,Goa,175100,,
2020-08-20,Gujarat,1547120,,83262
2020-08-20,Haryana,910877,853707,
2020-08-20,Himachal Pradesh,188344,182586,
2020-08-20,Jammu and Kashmir,833403,802686,
2020-08-20,Jharkhand,523638,496700,
2020-08-20,Karnataka,2256862,,
2020-08-20,Kerala,1312992,,52200
2020-08-20,Ladakh,25947,19985,
2020-08-20,Madhya Pradesh,1111158,1057376,
2020-08-20,Maharashtra,3419643,2763170,656473
2020-08-20,Manipur,122778,,
2020-08-20,Meghalaya,45151,43020,
2020-08-20,Mizoram,28976,,
2020-08-20,Nagaland,54047,,
2020-08-20,Odisha,1115947,,70020
2020-08-20,Puducherry,61343,50170,9292
2020-08-20,Punjab,839947,,
2020-08-20,Rajasthan,2033646,1963754,
2020-08-20,Sikkim,35449,,
2020-08-20,Tamil Nadu,3988599,,361435
2020-08-20,Telangana,821311,,97424
2020-08-20,Tripura,230716,222866,7850
2020-08-20,Uttar Pradesh,4184690,,
2020-08-20,Uttarakhand,286330,250500,
2020-08-20,West Bengal,1451615,,
2020-08-21,Andaman and Nicobar Islands,29573,,2747
2020-08-21,Andhra Pradesh,3129857,2794917,
2020-08-21,Arunachal Pradesh,138913,131556,
2020-08-21,Assam,1930764,,87908
2020-08-21,Bihar,2228516,,
2020-08-21,Chandigarh,24064,21280,
2020-08-21,Chhattisgarh,468099,,19459
2020-08-21,Dadra and Nagar Haveli and Daman and Diu,50923,48105,2082
2020-08-21,Delhi,1392928,,
2020-08-21,Goa,178175,,1348
2020-08-21,Gujarat,1620067,,84466
2020-08-21,Haryana,926568,868016,
2020-08-21,Himachal Pradesh,190476,185126,
2020-08-21,Jammu and Kashmir,844641,813270,31371
2020-08-21,Jharkhand,539802,511606,
2020-08-21,Karnataka,2314485,,264546
2020-08-21,Kerala,1349071,,54183
2020-08-21,Ladakh,26302,20354,
2020-08-21,Madhya Pradesh,1133826,1078907,50640
2020-08-21,Maharashtra,3498166,2826129,672037
2020-08-21,Manipur,125230,,
2020-08-21,Meghalaya,70413,,1718
2020-08-21,Mizoram,30753,,
2020-08-21,Nagaland,54660,,
2020-08-21,Odisha,1172426,,72718
2020-08-21,Puducherry,62413,50769,
2020-08-21,Punjab,863840,,39327
2020-08-21,Rajasthan,2062109,1990256,67954
2020-08-21,Sikkim,36111,,
2020-08-21,Tamil Nadu,4062943,,367430
2020-08-21,Telangana,848078,,99391
2020-08-21,Tripura,233713,225607,8106
2020-08-21,Uttar Pradesh,4294980,,
2020-08-21,Uttarakhand,294279,258971,14083
2020-08-21,West Bengal,1487844,,132364
2020-08-22,Andaman and Nicobar Islands,29888,,2808
2020-08-22,Andhra Pradesh,3191326,2846110,
2020-08-22,Arunachal Pradesh,141655,134121,
2020-08-22,Assam,1953804,,
2020-08-22,Bihar,2331461,,
2020-08-22,Chandigarh,24693,21764,
2020-08-22,Chhattisgarh,477974,,
2020-08-22,Dadra and Nagar Haveli and Daman and Diu,51285,48524,2120
2020-08-22,Delhi,1412363,,
2020-08-22,Goa,179836,,
2020-08-22,Gujarat,1695325,,85678
2020-08-22,Haryana,944764,885193,53290
2020-08-22,Himachal Pradesh,192580,187102,
2020-08-22,Jammu and Kashmir,855991,824010,
2020-08-22,Jharkhand,553356,524253,
2020-08-22,Karnataka,2373103,,
2020-08-22,Kerala,1386775,,56355
2020-08-22,Ladakh,26531,,
2020-08-22,Madhya Pradesh,1158510,1102365,
2020-08-22,Maharashtra,3575566,2887721,687845
2020-08-22,Manipur,128468,,
2020-08-22,Meghalaya,72409,70019,
2020-08-22,Mizoram,32391,,
2020-08-22,Nagaland,55479,,
2020-08-22,Odisha,1233805,,75537
2020-08-22,Puducherry,63590,51422,10112
2020-08-22,Punjab,885950,,
2020-08-22,Rajasthan,2093850,2021945,
2020-08-22,Sikkim,36744,,
2020-08-22,Tamil Nadu,4136490,,
2020-08-22,Telangana,891173,,101865
2020-08-22,Tripura,237750,229364,8386
2020-08-22,Uttar Pradesh,4420101,,
2020-08-22,Uttarakhand,301813,266862,
2020-08-22,West Bengal,1524162,,135596
2020-08-23,Andaman and Nicobar Islands,30278,,2860
2020-08-23,Andhra Pradesh,3238038,2884927,
2020-08-23,Arunachal Pradesh,143626,135812,
2020-08-23,Assam,1972239,,
2020-08-23,Bihar,2432497,,
2020-08-23,Chandigarh,25203,22086,
2020-08-23,Chhattisgarh,483989,,
2020-08-23,Dadra and Nagar Haveli and Daman and Diu,51580,48995,2161
2020-08-23,Delhi,1431094,,
2020-08-23,Goa,180716,,
2020-08-23,Gujarat,1756133,,86779
2020-08-23,Haryana,964297,903523,54386
2020-08-23,Himachal Pradesh,194380,189124,
2020-08-23,Jammu and Kashmir,868594,835947,
2020-08-23,Jharkhand,566504,536326,
2020-08-23,Karnataka,2413951,,
2020-08-23,Kerala,1422558,,58263
2020-08-23,Ladakh,26654,20881,
2020-08-23,Madhya Pradesh,1181280,1123872,
2020-08-23,Maharashtra,3621321,2923183,698138
2020-08-23,Manipur,131709,,
2020-08-23,Mizoram,33486,,
2020-08-23,Nagaland,56340,,
2020-08-23,Odisha,1302711,,78530
2020-08-23,Puducherry,64652,52169,
2020-08-23,Punjab,907160,,
2020-08-23,Rajasthan,2122395,2048693,
2020-08-23,Tamil Nadu,4206617,,
2020-08-23,Telangana,931839,,104249
2020-08-23,Tripura,241101,232384,8717
2020-08-23,Uttar Pradesh,4551619,,
2020-08-23,Uttarakhand,307803,273208,
2020-08-23,West Bengal,1561311,,
2020-08-24,Andaman and Nicobar Islands,30513,,2904
2020-08-24,Andhra Pradesh,3292501,2930789,
2020-08-24,Arunachal Pradesh,146012,138059,
2020-08-24,Assam,2000909,,
2020-08-24,Bihar,2494712,,
2020-08-24,Chandigarh,25645,22411,
2020-08-24,Chhattisgarh,494081,,
2020-08-24,Dadra and Nagar Haveli and Daman and Diu,51843,49322,2181
2020-08-24,Delhi,1443004,,
2020-08-24,Goa,182409,,
2020-08-24,Gujarat,1819198,,87846
2020-08-24,Haryana,983187,921303,55460
2020-08-24,Himachal Pradesh,195581,190387,
2020-08-24,Jammu and Kashmir,877836,844761,
2020-08-24,Jharkhand,580489,549371,
2020-08-24,Karnataka,2453768,,
2020-08-24,Kerala,1446380,,59505
2020-08-24,Ladakh,26894,21059,
2020-08-24,Madhya Pradesh,1203705,1145005,
2020-08-24,Maharashtra,3667937,2958512,709425
2020-08-24,Manipur,135399,,
2020-08-24,Meghalaya,75239,72824,
2020-08-24,Mizoram,33507,,
2020-08-24,Nagaland,56901,,
2020-08-24,Odisha,1363620,,81479
2020-08-24,Puducherry,65769,52857,
2020-08-24,Punjab,919614,,
2020-08-24,Rajasthan,2137137,2063202,
2020-08-24,Sikkim,37798,,
2020-08-24,Tamil Nadu,4276640,,
2020-08-24,Telangana,968121,,106091
2020-08-24,Tripura,243613,234696,8917
2020-08-24,Uttar Pradesh,4674620,,
2020-08-24,Uttarakhand,316265,281202,
2020-08-24,West Bengal,1596578,,
2020-08-25,Andaman and Nicobar Islands,31082,,2945
2020-08-25,Andhra Pradesh,3356852,2985213,
2020-08-25,Arunachal Pradesh,149273,141127,
2020-08-25,Assam,2035216,,
2020-08-25,Bihar,2570097,,
2020-08-25,Chandigarh,26348,22934,
2020-08-25,Chhattisgarh,505193,,
2020-08-25,Dadra and Nagar Haveli and Daman and Diu,52160,49538,2203
2020-08-25,Delhi,1462845,,
2020-08-25,Goa,184872,,
2020-08-25,Gujarat,1891775,,88942
2020-08-25,Haryana,1001781,938914,56608
2020-08-25,Himachal Pradesh,198010,192044,
2020-08-25,Jammu and Kashmir,888127,854351,
2020-08-25,Jharkhand,600322,568148,
2020-08-25,Karnataka,2513555,,
2020-08-25,Kerala,1484907,,61880
2020-08-25,Ladakh,27735,21217,
2020-08-25,Madhya Pradesh,1226559,1166480,
2020-08-25,Maharashtra,3711123,2994256,716867
2020-08-25,Manipur,137384,,
2020-08-25,Meghalaya,76762,74293,
2020-08-25,Mizoram,35214,,
2020-08-25,Nagaland,57426,,
2020-08-25,Odisha,1421958,,84231
2020-08-25,Puducherry,67301,53950,
2020-08-25,Punjab,941939,,
2020-08-25,Rajasthan,2166744,2091316,
2020-08-25,Sikkim,38296,,
2020-08-25,Tamil Nadu,4346861,,
2020-08-25,Telangana,1021054,,108670
2020-08-25,Tripura,247299,238089,9210
2020-08-25,Uttar Pradesh,4796488,,
2020-08-25,Uttarakhand,325384,288263,
2020-08-25,West Bengal,1634102,,
2020-08-26,Andaman and Nicobar Islands,31646,,2985
2020-08-26,Andhra Pradesh,3418690,3036221,
2020-08-26,Arunachal Pradesh,152852,144556,
2020-08-26,Assam,2071441,,
2020-08-26,Bihar,2672687,,
2020-08-26,Chandigarh,27076,23480,
2020-08-26,Chhattisgarh,519678,,
2020-08-26,Dadra and Nagar Haveli and Daman and Diu,52524,49806,2228
2020-08-26,Delhi,1482661,,
2020-08-26,Goa,187140,,
2020-08-26,Gujarat,1969724,,90139
2020-08-26,Haryana,1025524,961297,58005
2020-08-26,Himachal Pradesh,203825,197946,
2020-08-26,Jammu and Kashmir,902677,868197,
2020-08-26,Jharkhand,643590,610279,
2020-08-26,Karnataka,2580621,,
2020-08-26,Kerala,1525792,,64356
2020-08-26,Ladakh,28719,22431,
2020-08-26,Madhya Pradesh,1248021,1186878,
2020-08-26,Maharashtra,3798306,3063444,734862
2020-08-26,Manipur,140610,,
2020-08-26,Meghalaya,79126,76645,
2020-08-26,Mizoram,36240,,
2020-08-26,Nagaland,58053,,
2020-08-26,Odisha,1485167,,87602
2020-08-26,Puducherry,68888,55120,
2020-08-26,Punjab,964051,,
2020-08-26,Rajasthan,2196353,2118295,
2020-08-26,Sikkim,38951,,
2020-08-26,Tamil Nadu,4422361,,
2020-08-26,Telangana,1082094,,111688
2020-08-26,Tripura,251657,242118,9539
2020-08-26,Uttar Pradesh,4941679,,
2020-08-26,Uttarakhand,334979,296427,
2020-08-26,West Bengal,1674133,,
2020-08-27,Andaman and Nicobar Islands,31830,,3018
2020-08-27,Andhra Pradesh,3479990,3086900,
2020-08-27,Arunachal Pradesh,155750,147281,
2020-08-27,Assam,2106836,,
2020-08-27,Bihar,2777160,,
2020-08-27,Chandigarh,27567,23783,
2020-08-27,Chhattisgarh,533691,,
2020-08-27,Dadra and Nagar Haveli and Daman and Diu,52859,50236,2266
2020-08-27,Delhi,1503722,,
2020-08-27,Goa,189667,,
2020-08-27,Gujarat,2045951,,91329
2020-08-27,Haryana,1051189,985217,59298
2020-08-27,Himachal Pradesh,206308,200328,
2020-08-27,Jammu and Kashmir,915226,880091,
2020-08-27,Jharkhand,673245,638569,
2020-08-27,Karnataka,2648808,,
2020-08-27,Kerala,1564783,,66762
2020-08-27,Ladakh,29614,23164,
2020-08-27,Madhya Pradesh,1271846,1209386,
2020-08-27,Maharashtra,3868755,3118343,750412
2020-08-27,Manipur,142813,,
2020-08-27,Meghalaya,81012,78431,
2020-08-27,Mizoram,37452,,
2020-08-27,Nagaland,58431,,
2020-08-27,Odisha,1553257,,90986
2020-08-27,Puducherry,70226,55823,
2020-08-27,Punjab,988119,,
2020-08-27,Rajasthan,2228662,2148920,
2020-08-27,Tamil Nadu,4498706,,
2020-08-27,Telangana,1142480,,114483
2020-08-27,Tripura,255877,245953,9924
2020-08-27,Uttar Pradesh,5080205,,
2020-08-27,Uttarakhand,348897,308314,
2020-08-27,West Bengal,1716607,,
2020-08-28,Andaman and Nicobar Islands,32100,,3050
2020-08-28,Andhra Pradesh,3541321,3137705,
2020-08-28,Arunachal Pradesh,158993,150209,
2020-08-28,Assam,2146938,,
2020-08-28,Bihar,2882926,,
2020-08-28,Chandigarh,28337,24365,
2020-08-28,Chhattisgarh,548182,,
2020-08-28,Dadra and Nagar Haveli and Daman and Diu,53227,50539,2290
2020-08-28,Delhi,1526655,,
2020-08-28,Goa,192589,,
2020-08-28,Gujarat,2121751,,92601
2020-08-28,Haryana,1076063,1008916,60596
2020-08-28,Himachal Pradesh,208609,202471,
2020-08-28,Jammu and Kashmir,929733,893902,
2020-08-28,Jharkhand,704554,668741,
2020-08-28,Karnataka,2713034,,
2020-08-28,Kerala,1608013,,69305
2020-08-28,Ladakh,30311,23747,
2020-08-28,Madhya Pradesh,1297699,1233987,
2020-08-28,Maharashtra,3939761,3175205,764556
2020-08-28,Manipur,146140,,
2020-08-28,Meghalaya,84038,81146,
2020-08-28,Mizoram,38534,,
2020-08-28,Nagaland,58782,,
2020-08-28,Odisha,1612097,,94668
2020-08-28,Puducherry,71723,56819,
2020-08-28,Punjab,1007852,,
2020-08-28,Rajasthan,2254613,2174174,
2020-08-28,Sikkim,40035,,
2020-08-28,Tamil Nadu,4573809,,
2020-08-28,Telangana,1204343,,117415
2020-08-28,Tripura,260373,249940,10433
2020-08-28,Uttar Pradesh,5202557,,
2020-08-28,Uttarakhand,361389,316968,
2020-08-28,West Bengal,1758728,,
2020-08-29,Andaman and Nicobar Islands,32407,,3081
2020-08-29,Andhra Pradesh,3603345,3189181,
2020-08-29,Arunachal Pradesh,161525,152666,
2020-08-29,Assam,2183777,,
2020-08-29,Bihar,2989407,,
2020-08-29,Chandigarh,29118,24885,
2020-08-29,Chhattisgarh,560273,,
2020-08-29,Dadra and Nagar Haveli and Daman and Diu,53527,50809,2306
2020-08-29,Delhi,1548659,,
2020-08-29,Goa,195084,,
2020-08-29,Gujarat,2195985,,93883
2020-08-29,Haryana,1103832,1035131,61987
2020-08-29,Himachal Pradesh,211028,204435,
2020-08-29,Jammu and Kashmir,943981,907604,
2020-08-29,Jharkhand,730237,693125,
2020-08-29,Karnataka,2785718,,
2020-08-29,Kerala,1643633,,71702
2020-08-29,Ladakh,30973,24305,
2020-08-29,Madhya Pradesh,1324851,1259697,
2020-08-29,Maharashtra,4017175,3236218,780957
2020-08-29,Manipur,149155,,
2020-08-29,Meghalaya,86214,83499,
2020-08-29,Mizoram,38906,,
2020-08-29,Nagaland,59413,,
2020-08-29,Odisha,1670910,,97920
2020-08-29,Puducherry,73165,57839,
2020-08-29,Punjab,1026465,,
2020-08-29,Rajasthan,2274901,2193549,
2020-08-29,Sikkim,40515,,
2020-08-29,Tamil Nadu,4654797,,
2020-08-29,Telangana,1266643,,120166
2020-08-29,Tripura,264655,253779,10876
2020-08-29,Uttar Pradesh,5350704,,
2020-08-29,Uttarakhand,376747,330242,
2020-08-29,West Bengal,1801960,,
2020-08-30,Andaman and Nicobar Islands,32674,,3104
2020-08-30,Andhra Pradesh,3666422,3241655,
2020-08-30,Arunachal Pradesh,164524,155425,
2020-08-30,Assam,2217879,,
2020-08-30,Bihar,3097137,,
2020-08-30,Chandigarh,29864,25460,
2020-08-30,Chhattisgarh,571177,,
2020-08-30,Dadra and Nagar Haveli and Daman and Diu,53769,51141,2340
2020-08-30,Delhi,1569096,,
2020-08-30,Goa,197216,,
2020-08-30,Gujarat,2265473,,95155
2020-08-30,Haryana,1130073,1060143,63282
2020-08-30,Himachal Pradesh,213104,206192,
2020-08-30,Jammu and Kashmir,956733,919570,
2020-08-30,Jharkhand,755835,717400,
2020-08-30,Karnataka,2852675,,
2020-08-30,Kerala,1669779,,73856
2020-08-30,Madhya Pradesh,1349814,1283102,
2020-08-30,Maharashtra,4092620,3293650,798970
2020-08-30,Manipur,152229,,
2020-08-30,Mizoram,40383,,
2020-08-30,Nagaland,60225,,
2020-08-30,Odisha,1731556,,
2020-08-30,Puducherry,75031,59102,
2020-08-30,Punjab,1046132,,
2020-08-30,Rajasthan,2302023,2218765,
2020-08-30,Sikkim,41069,,
2020-08-30,Tamil Nadu,4738047,,
2020-08-30,Telangana,1327791,,123090
2020-08-30,Tripura,268276,256953,11323
2020-08-30,Uttar Pradesh,5490354,,
2020-08-30,Uttarakhand,384796,337445,
2020-08-30,West Bengal,1845396,,
2020-08-31,Andaman and Nicobar Islands,33485,,3132
2020-08-31,Andhra Pradesh,3722912,3288141,
2020-08-31,Arunachal Pradesh,167615,158324,
2020-08-31,Assam,2262827,,
2020-08-31,Bihar,3187161,,
2020-08-31,Chandigarh,30377,25742,
2020-08-31,Chhattisgarh,582540,,
2020-08-31,Dadra and Nagar Haveli and Daman and Diu,54194,48426,
2020-08-31,Delhi,1583485,,
2020-08-31,Goa,199224,,
2020-08-31,Gujarat,2331836,,96435
2020-08-31,Haryana,1150126,1079232,
2020-08-31,Himachal Pradesh,214182,207603,
2020-08-31,Jammu and Kashmir,966412,928714,
2020-08-31,Jharkhand,913265,871609,
2020-08-31,Karnataka,2895807,,
2020-08-31,Kerala,1685203,,75386
2020-08-31,Ladakh,31037,,
2020-08-31,Madhya Pradesh,1377427,1309183,
2020-08-31,Maharashtra,4145123,3333326,811797
2020-08-31,Manipur,155216,,
2020-08-31,Meghalaya,88963,85924,
2020-08-31,Mizoram,40797,,
2020-08-31,Nagaland,60865,,
2020-08-31,Odisha,1789433,,
2020-08-31,Puducherry,76105,60051,
2020-08-31,Punjab,1062667,,
2020-08-31,Rajasthan,2314603,2230754,
2020-08-31,Sikkim,41270,,
2020-08-31,Tamil Nadu,4813147,,
2020-08-31,Telangana,1365582,,124963
2020-08-31,Tripura,271170,259526,11644
2020-08-31,Uttar Pradesh,5626897,,
2020-08-31,Uttarakhand,394015,347554,
2020-08-31,West Bengal,1887635,,
